"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
0,13043,81.802,7.5606,129.11
0,13044,81.852,7.722,129.22
47.574,13045,81.888,7.853,129.12
36.714,13050,82.043,5.2781,129.77
36.127,13051,81.996,5.2328,129.6
0,13052,81.778,7.497,128.9
0,13053,81.795,7.5623,128.79
0,13054,81.829,7.6688,128.98
0,13055,81.86,7.7769,128.9
35.924,13059,82.081,5.1415,129.67
36.379,13060,82.159,4.9681,129.59
0,13061,81.823,7.653,128.71
47.779,13067,82.261,4.7801,129.52
53.707,13075,82.347,4.6839,129.55
54.203,13076,82.447,4.5424,129.49
23.255,13083,82.57,4.3582,129.39
348.33,13093,82.678,4.2584,129.41
342.53,13094,82.804,4.1115,129.34
359.61,13112,82.953,3.9327,129.22
10.439,13130,83.076,3.8202,129.19
10.624,13131,83.205,3.674,129.06
328.74,13147,83.411,3.5954,129.21
334.52,13148,83.346,3.571,129.05
330.69,13163,83.508,3.4434,128.98
331.5,13164,83.656,3.3155,128.88
348.76,13165,83.708,3.3384,129.01
341.12,13176,83.797,3.197,128.77
28.399,13177,83.928,3.0821,128.64
45.943,13178,83.953,3.1132,128.76
38.815,13186,84.071,2.9806,128.54
64.785,13187,84.228,2.8583,128.38
72.292,13188,84.406,2.7782,128.36
71.075,13189,84.602,2.6962,128.34
69.731,13190,84.818,2.6097,128.31
26.77,13191,85.056,2.5138,128.26
41.659,13192,85.301,2.399,128.14
22.853,13713,81.851,6.1999,130.06
22.897,13714,81.814,6.2956,129.97
20.587,13715,81.842,6.5021,130.11
19.058,13716,81.812,6.6438,130.01
18.273,13717,81.784,6.7593,129.89
17.456,13718,81.758,6.8306,129.74
18.255,13719,81.733,6.6985,129.66
26.03,13739,81.83,5.9205,129.85
25.206,13740,81.788,5.9689,129.74
23.585,13741,81.809,6.1027,129.88
17.831,13742,81.709,6.7252,129.5
17.483,13743,81.695,6.8175,129.34
26.168,13759,81.809,5.8378,129.72
27.378,13760,81.845,5.7047,129.72
7.8182,13761,81.727,7.0827,129.35
20.748,13762,81.691,6.9197,129.2
32.363,13770,81.867,5.5081,129.59
44.277,13771,81.709,7.0731,129.19
56.639,13772,81.705,7.1195,129.02
35.702,13788,81.912,5.33,129.51
0,13789,81.737,7.3167,128.98
0,13790,81.71,7.1903,128.87
35.439,13801,81.959,5.1711,129.42
0,13802,81.738,7.3384,128.85
0,13803,81.767,7.4638,128.74
66.601,13804,81.742,7.3594,128.7
35.65,13813,82.071,5.0457,129.51
35.746,13814,82.022,5.0307,129.37
0,13815,81.766,7.444,128.59
0,13816,81.841,7.7021,128.53
0,13817,81.795,7.5406,128.48
40.962,13824,82.111,4.8779,129.35
55.153,13825,82.198,4.7727,129.37
0,13826,81.809,7.5718,128.32
60.249,13830,82.341,4.616,129.42
68.339,13831,82.288,4.5909,129.25
58.825,13835,82.395,4.4926,129.3
42.938,13836,82.496,4.3385,129.2
345.42,13846,82.68,4.1905,129.27
357.82,13847,82.626,4.1704,129.12
5.2593,13865,82.752,4.0652,129.14
25.191,13866,82.873,3.9062,129.01
47.029,13884,83.082,3.7535,129.04
66.052,13885,83.007,3.7768,128.95
59.297,13902,83.17,3.6056,128.82
4.8754,13903,83.358,3.4678,128.79
322.72,13916,83.502,3.3715,128.78
313.44,13917,83.631,3.2805,128.74
355.89,13928,83.729,3.1539,128.53
5.0186,13929,83.906,3.0484,128.5
54.895,13937,84.085,2.8963,128.29
65.47,13938,84.358,2.7345,128.16
60.22,13939,84.237,2.7708,128.11
71.381,13940,84.573,2.6379,128.11
70.255,13941,84.786,2.5503,128.08
67.745,13942,84.997,2.4671,128.04
21.297,13943,85.145,2.4117,128.02
65.134,13949,84.346,2.6698,127.93
66.229,13950,84.536,2.5887,127.9
66.427,13951,84.753,2.4979,127.86
65.084,13952,84.991,2.4036,127.81
21.762,14466,81.772,6.2806,129.82
21.216,14467,81.784,6.443,129.89
19.752,14468,81.752,6.5464,129.77
20.585,14469,81.734,6.379,129.69
18.392,14470,81.74,6.6307,129.71
25.559,14483,81.766,5.9404,129.65
23.87,14484,81.754,6.1111,129.68
19.895,14485,81.707,6.4017,129.56
18.287,14486,81.699,6.5351,129.51
17.728,14487,81.678,6.6841,129.32
17.737,14488,81.667,6.5626,129.3
30.107,14499,81.806,5.6017,129.5
26.824,14500,81.786,5.7769,129.59
18.06,14501,81.651,6.6165,129.13
19.52,14502,81.657,6.7496,129.04
33.83,14511,81.844,5.3917,129.39
53.053,14512,81.684,6.9781,129.04
40.382,14513,81.657,6.8353,128.91
35.049,14523,81.906,5.2251,129.35
51.54,14524,81.674,6.9758,128.88
58.534,14525,81.677,7.0245,128.72
40.815,14541,81.959,5.0505,129.25
58.785,14542,81.717,7.2444,128.71
54.912,14543,81.694,7.1276,128.64
49.045,14556,82.033,4.8758,129.15
55.303,14557,81.716,7.2293,128.51
74.793,14558,81.763,7.4214,128.42
63.733,14559,81.738,7.3184,128.4
59.031,14564,82.108,4.7818,129.18
61.895,14565,82.191,4.6502,129.14
63.306,14566,81.76,7.3746,128.23
62.187,14567,81.829,7.6121,128.15
57.501,14568,81.789,7.4696,128.13
69.162,14576,82.264,4.5162,129.05
61.296,14577,81.803,7.4849,127.98
0,14578,81.843,7.6108,127.94
55.474,14582,82.392,4.4103,129.13
60.084,14583,82.338,4.4047,129
56.838,14599,82.455,4.2524,128.93
41.696,14600,82.558,4.169,128.97
41.218,14615,82.747,3.9915,128.96
48.469,14616,82.669,4.0121,128.85
51.492,14634,82.823,3.8391,128.74
64.268,14635,82.998,3.6953,128.72
38.785,14647,83.149,3.5593,128.66
27.91,14648,83.296,3.4181,128.54
336.97,14661,83.553,3.2741,128.59
5.0415,14662,83.455,3.3013,128.49
11.823,14670,83.65,3.129,128.32
34.756,14671,83.839,2.9614,128.12
8.5484,14672,83.857,3.0171,128.32
50.265,14680,83.993,2.89,128.14
59.917,14681,84.097,2.7892,127.97
59.425,14682,84.164,2.7817,128.04
63.193,14688,84.226,2.6844,127.8
64.104,14689,84.355,2.5739,127.6
64.322,14690,84.477,2.5527,127.69
64.61,14691,84.696,2.4594,127.65
65.968,14692,84.921,2.3699,127.61
64.025,14712,84.483,2.4892,127.46
63.097,14713,84.651,2.4185,127.43
64.987,14714,84.855,2.3366,127.39
21.365,15236,81.743,6.2735,129.7
26.589,15246,81.724,5.9186,129.48
26.42,15247,81.751,5.8883,129.55
27.043,15248,81.745,5.7277,129.41
23.763,15249,81.708,6.0336,129.47
21.502,15250,81.701,6.2065,129.5
20.124,15251,81.672,6.3246,129.37
18.389,15252,81.66,6.4409,129.29
18.804,15253,81.639,6.3374,129.17
34.103,15265,81.769,5.5312,129.31
18.458,15266,81.628,6.4193,129.04
18.152,15267,81.636,6.6171,128.99
