"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
185.19,22087,64.624,28.797,109.95
185.19,22088,64.746,28.699,110.17
136.19,22095,69.484,24.435,110.74
8.1403,22099,63.476,29.166,110.12
91.34,22100,63.646,29.111,110.13
333.32,22101,63.811,29.072,110.05
189.05,22102,64.009,29.011,110.02
186.13,22103,64.213,28.943,110
185.29,22104,64.418,28.872,109.97
135.96,22109,69.577,24.319,110.67
135.05,22116,69.659,24.197,110.63
134.54,22132,69.745,24.104,110.53
137.58,22153,69.844,23.969,110.44
139.53,22163,69.95,23.809,110.35
140.28,22173,70.009,23.785,110.17
140.74,22174,70.047,23.664,110.24
141.04,22175,70.087,23.671,110.05
142.57,22184,70.164,23.563,109.9
146.34,22203,70.236,23.419,109.84
149.9,22218,70.311,23.269,109.76
151.36,22225,70.383,23.114,109.67
153.61,22233,70.454,22.95,109.6
151.79,22249,70.547,22.763,109.33
152.54,22250,70.524,22.777,109.54
155.11,22333,70.979,21.462,108.97
157.17,22334,70.968,21.51,108.81
157.03,22355,71.011,21.356,108.73
156.75,22376,71.06,21.17,108.71
156.56,22398,71.112,20.963,108.66
133.25,22418,71.078,20.216,106.63
131.92,22419,71.13,20.118,106.81
139.19,22421,71.109,20.229,106.82
154.79,22422,71.169,20.723,108.63
146.01,22441,71.153,20.153,107.01
155.69,22442,71.178,20.175,107.22
155.61,22443,71.214,20.138,107.44
152.98,22444,71.184,20.648,108.48
152.14,22445,71.221,20.495,108.57
152.53,22446,71.203,20.551,108.39
155.31,22462,71.238,20.138,107.65
152.92,22463,71.301,19.97,107.95
154.02,22464,71.264,20.105,107.85
152.75,22465,71.265,20.183,108.07
152.17,22466,71.299,20.019,108.07
151.85,22467,71.261,20.261,108.25
151.11,22468,71.301,20.062,108.25
151.4,22469,71.245,20.364,108.41
148.98,22470,71.294,20.138,108.44
148.22,22565,71.362,18.279,106.16
150.35,22566,71.413,18.149,106.33
151.48,22567,71.391,18.131,106.18
150.8,22590,71.425,18.008,106.26
148.41,22591,71.451,17.873,106.28
148.13,22592,71.495,17.734,106.42
147.27,22605,71.519,17.549,106.37
146.69,22606,71.561,17.467,106.58
146.5,22626,71.587,17.295,106.58
